pid,sentence1,sentence2,label
69975,450 KG Cylinder,how can i get a 4kg cylinder,0
69980,where will cashback be used,Where is my cashback?,0
69981,Key features please,can you share the key features with me?,0
69989,show  Flight Tickets,Send me flight timings from Mumbai to Delhi,0
69991,Is bleeding normal after extraction?,Swelling after extraction,0
69993,I am getting same without convenience charge,getting same fare on other sites,0
69994,Send your pic,I want your number,0
69996,I want to get a flight booked,to buy Flight Tickets,0
70002,How much I will hate cash back,Any Cash back offer,0
70005,close the account and transfer my shares,How can I transfer my shares,0
70012,Alarm to drink water,I need a reminder to drink water,1
70014,remove alert pnr status,Status of PNR train,0
70016,show your photo,Please give your number,0
70023,Ipl match result,latest status of today ipl match between DD vs RR,0
70032,Please send boarding pass by mail also,please email ticket,1
70033,status of train,Can you tell me train statuses,1
70038,Any cashback on flights,any discount on lunch?,0
70044,Can I sign the registered agreement in Dubai?,scan of registered agreement,0
70062,want Flight Tickets,Cheap flight tickets,0
70075,train arrive at station,please remind me about arrival of train,0
70081,i want to book cab,I want to book a cab for tomorrow at 6am,0
70086,The login page is not loading,how to see login page,0
70094,Any offers currently available on train tickets.,i want to check fare and availability of a train,0
70095,unable to download,I am unable to find out the app,0
70096,Can you provide AMC services of our existing LPG manifold,Do you provide AMC for the LPG storage system?,0
70097,update number,Can core banking number be updated.,0
70101,I want to book a cab to travel later,I want to book a cab,0
70102,Leader,show the leader,0
70103,My flight cashback is pending,My recharge cashback is pending,0
70108,Where is my cash back,cash back issue,0
70112,Get to see the studio,We would like to see channels related to,0
70122,Help me with Survival Benefits of saral nivesh,Can you share the Survival benefits?,0
70127,Very time consuming,time consuming to buy tickets,0
70128,I want flight rate,show me flights from mumbai to pune,0
70129,I need to book a flight,I need to book room,0
70140,reminder drink water,set a reminder drink water,1
70142,I want to book ticket,I want to book bus tickets,0
70144,stop alert pnr status of train,pnr status train,1
70148,Flights day to day fares alerts,give me flight fare alerts,0
70150,No i need to check fares for dec 23,I want to check status of a flight,0
70174,Could you include GST charges column in payment schedule table?,When is my payment schedule?,0
70184,hi  .,Say Hi .,0
70185,I do not see any information desk near me,Unable to see any One time password,0
70187,do my last search,repeat my last search,1
70189,want Flight Tickets,want to purchase Flight Tickets,0
70200,How much amount I will get cash back if I book this flight,Hey can you tell me about the phonepe cash back .,0
70204,train arrive at station,please remind me arrival of train at mumbai,0
70206,why are you charging convenience fee,How much is the convenience fees,0
70220,drawbacks of root canal,root canal process,0
70222,Motivation,motivation quote,0
70229,Havent received the cashback,I did not receive my refund on flight cancellation,0
70233,What time will duronto Ahmedabad to mumbai  come today,Want to book flight from Mumbai to Delhi,0
70234,Give me pin number,Need the pin to enter,0
70235,I want to book bus tickets,i want to know bus booking,0
70238,Why not show movie,No need tnx,0
70243,Mutual Fund,What is mutual fund,0
70244,Is there any cashback offer for electricity bill payment,Is there any landline payment offer?,0
70246,to do list,I want to pay  electricity bill,0
70247,help me with nearest cafe,"Hey, can you find me the nearest Cafe?  .",1
70252,What documents are required at the time of booking?,"What documents are required, if you want to return your unused personal forex?",0
70253,Do you allow new supply through digital platform?,Do you sell adopters separately without the new supply ? What is the procedure ?,0
70258,cash back,Im not getting cash back,0
70259,you guys are charging convenience fees,How much is the convenience fees,0
70260,I want to know about Total secure plus plan,Tell me about Total Secure,1
70266,How long will it take to deliver?,How long you take to give a new connection,0
70274,Alert me when price drops,If prices drop same flight please remind me,0
70276,How to use mobikwik cash back?,you never used to charge this,0
70278,Want to book flight from Mumbai to Delhi,Book me a night ticket to Delhi tomorrow,0
70283,I gave the right order ID,The order ID is right,0
70287,any coupon available on flights,Is there any coupon code to reduce the fare of the flight,0
70289,Which ipl is today,Who won yesterday in Ipl match,0
70291,Why should I invest in Mutual funds?,Why invest?,1
70293,you are the problem,Report an Issue,0
70298,Bangalore electricity bill payment,I want to pay electricity bill,0
70300,I want to go to penang from ahmedabad,delhi to kolkata,0
70309,Can I do mobile recharge,Recharges,0
70312,Assist me with the Key Features of GCAP,what are the key features,0
70321,Can you Give me pin number now,Can you give me pin on chat,0
70332,"Hello, Can you look for the closest bus stop?","Hello, Can you look for the closest gas station?",0
70334,want Flight Tickets,show me flights without any stop,0
70335,under 5 year warranty,Why warranty complaints are not attended by warranty team (Under 5 Year Warranty) even if customer has already paid full payment.,0
70343,Help me with the Premium for Total Secure,Give me information of Total secure,0
70344,I would like to buy my dream bike,I would like to buy a dream home,0
70345,What are your timings?,What is your refill price ?,0
70347,unable to connect,unable to connect at the airport terminal,0
70352,show  Flight Tickets,looking to Flight Tickets,0
70353,How to get deposit refund?,time to get refund of deposit,0
70354,want to purchase Flight Tickets,I want to check flight bookings,0
70355,Can I repay my loan ahead of schedule,How to repay my loan,0
70358,Modify this medicine reminder,reminder for medicine,0
70360,How to trade,how to trade in future and options?,0
70361,One time password not working,One time password not getting,1
70363,"Hi, I want to know the price of Type C cable .",C type Cables,0
70365,i need help with the login,need help at the airport,0
70367,I need to book tickets,I want to book flight tickets for New Year,0
70368,May I please know the Premium for GCAP,May I please know the Premium for Total Secure,0
70374,Is there any offer for Airtel postpaid,airtel postpaid bill,0
70379,Care for dry mouth,Dry Mouth or Xerostomia?,0
70380,I want to pay from multiple bank accounts,How many multiple bank accounts can be added,0
70381,Order ID is correct,I gave a true order ID,0
70382,Tell me the key features of My Life,Do you have features of My life,1
70383,There is no any convenience fees right,I am getting same without convenience charge,0
70400,I want to book round trip,I want to book flight,0
70401,remind me regarding drink water,remind me regarding medicine,0
70404,"Emergency Fuel,Wrong Fuel,Petrol","Emergency Fuel,Wrong Fuel,Diesel",1
70413,My cashback???,Cashback not receive,0
70416,Yes ols proceed with offer code which you have,How can I use coupon code in flights,0
70425,how to use cashback,How can I use coupon code in flights,0
70432,I would like to cancel my Reminder,remove reminders,1
70443,like to buy Flight Tickets,"Hey, I want to book a flight ticket .",1
70445,May I please know the Premium for WAAC,What will be the premium for WAAC,1
70447,How much time you will take for refund my money,Refund my money,0
70455,remiand me about jog,remiand me about,0
70459,I need a reminder for exercising,want reminder for,0
70462,any flight deals,any offer on flight booking,0
70471,Some awesome cashback offers on flights.,i want offer on flight tickets,0
70473,Share the details of term plan,Can you please tell me about Term Plans?,0
70474,My star-sign is,I dont my star-sign,0
70475,Convenience charges,convenience fee zero,0
70487,How much discount the coupon code has,How can I apply coupon code in trains,0
70490,annoying to use,the bot was easy to use,0
70492,Can you check flight ticket availabilty,Cheap flight tickets,0
70494,What you think who will win today,Who won yesterday in Ipl match,0
70498,I would like cancel daily horoscope,"Hey, can you give me daily horoscope updates? .",0
